Subestacion,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,TOTAL,MAXIMA (MW),HORA,Fecha
Sucre 115,25.913,26.428,25.891,24.487,24.194,24.624,24.969,26.181,28.23,29.102,28.926,28.859,28.305,28.596,27.54,28.471,28.084,28.07,25.282,27.346,27.181,26.721,25.293,25.772,644.463,29.191,09:30,2024-12-20
Sucre 115,25.33,24.988,24.328,23.887,23.985,24.028,23.74,24.836,25.693,26.159,26.281,26.442,25.848,26.053,26.809,27.073,26.935,26.632,23.69,26.125,26.061,25.355,23.78,21.8,605.859,27.16,15:30,2024-12-21
Sucre 115,20.723,19.813,18.057,19.63,19.439,19.323,18.388,19.167,19.808,20.131,20.273,18.406,16.586,16.553,16.818,17.203,17.433,17.535,17.929,20.965,21.497,21.006,18.61,14.044,449.336,21.653,20:00,2024-12-22
Sucre 115,13.104,12.791,12.867,14.477,15.835,19.189,20.065,21.562,21.783,22.324,22.385,22.374,21.954,22.434,23.681,24.344,26.444,26.029,23.969,26.417,26.994,26.622,26.13,26.434,520.208,27.076,20:00,2024-12-23
Sucre 115,25.228,24.358,23.824,23.563,23.434,23.079,22.849,24.442,23.205,22.464,18.81,18.686,18.1,18.335,19.338,19.79,19.568,20.525,20.945,23.05,28.081,27.063,25.986,26.522,541.245,28.419,20:30,2024-12-24
Sucre 115,25.654,24.758,23.896,21.417,18.799,18.798,18.086,18.841,19.603,20.177,20.581,19.383,17.16,16.811,17.33,17.132,17.507,17.406,17.607,20.294,20.915,20.405,19.283,17.885,469.727,26.107,00:15,2024-12-25
Sucre 115,16.813,16.158,15.711,15.414,15.564,15.567,15.681,19.947,21.403,22.192,22.276,22.28,21.88,21.817,22.532,23.199,22.875,23.405,23.167,27.079,27.777,27.559,26.108,25.721,512.126,27.824,21:00,2024-12-26
Sucre 115,24.733,23.608,20.286,18.389,18.27,18.875,19.4,20.739,21.061,22.435,22.831,23.099,22.34,22.512,24.632,26.315,26.768,26.49,25.897,28.326,29.578,29.244,28.336,26.411,570.579,29.763,20:00,2024-12-27
Sucre 115,25.182,24.376,23.896,23.303,23.192,23.098,22.836,24.172,25.046,22.982,23.137,25.518,24.827,19.638,20.362,18.714,17.607,14.657,14.782,17.308,17.727,17.35,16.413,15.715,501.84,25.972,11:30,2024-12-28
Sucre 115,16.069,16.65,17.111,17.9,14.543,14.922,15.195,18.66,19.503,20.239,20.705,19.164,17.213,17.281,17.968,18.399,18.371,18.34,18.49,21.257,21.829,21.3,20.152,18.607,439.869,21.963,19:45,2024-12-29
Sucre 115,16.888,16.126,15.607,15.261,15.388,15.458,15.658,14.506,18.465,19.358,20.225,22.612,22.202,23.307,24.697,26.539,26.225,26.185,24.004,26.363,26.898,25.339,26.834,26.891,511.036,27.557,22:45,2024-12-30
Sucre 115,22.136,20.428,19.883,19.312,19.131,19.153,18.991,21.691,25.18,25.832,25.871,26.019,25.688,24.539,26.993,27.263,27.61,27.98,26.235,28.22,29.186,29.138,27.976,25.146,589.601,29.285,20:45,2024-12-31
Sucre 115,23.059,21.899,20.774,20.135,19.817,19.34,18.062,18.352,18.954,19.54,19.958,20.483,20.517,20.459,20.539,20.379,20.224,19.175,21.532,22.796,20.948,20.345,19.094,17.847,484.227,23.865,19:30,2025-01-01
Sucre 115,16.83,16.247,13.588,12.567,12.696,15.26,16.947,17.815,18.399,18.8,19.422,19.488,19.123,19.21,19.77,20.88,22.399,22.652,22.855,25.422,25.711,25.845,24.855,24.847,471.629,26.033,21:45,2025-01-02
Sucre 115,24.009,23.207,19.114,18.196,17.965,18.981,20.625,21.446,20.061,20.754,21.058,21.444,21.051,20.551,20.735,21.703,21.751,22.166,22.584,25.038,25.293,24.75,21.262,18.789,512.533,25.434,19:45,2025-01-03
Sucre 115,17.124,16.365,15.918,14.717,11.85,17.838,18.856,19.732,20.435,18.718,19.036,21.14,21.153,21.059,21.644,21.738,21.977,22.015,22.555,25.35,25.808,25.122,23.786,22.311,486.247,25.937,20:00,2025-01-04
