Subestacion,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,TOTAL,MAXIMA (MW),HORA,Fecha
Vinto - 115,0.005,0.005,0.004,0.005,0.005,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.006,0.006,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.005,0.004,0.004,0.112,0.006,00:45,2024-09-26
Vinto - 115,0.003,0.002,0.002,0.002,0.002,0.001,0.002,0.004,0.005,0.007,0.008,0.008,0.009,0.009,0.009,0.009,0.009,0.009,0.005,0.003,0.003,0.004,0.003,0.003,0.118,0.01,16:15,2024-09-27
Vinto - 115,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.004,0.005,0.005,0.006,0.006,0.007,0.006,0.005,0.007,0.005,0.005,0.004,0.004,0.005,0.005,0.005,0.005,0.103,0.007,12:15,2024-09-28
Vinto - 115,0.004,0.004,0.004,0.004,0.004,0.003,0.004,0.005,0.031,0.033,0.035,0.035,0.036,0.036,0.027,0.006,0.006,0.006,0.005,0.004,0.005,0.005,0.005,0.005,0.312,0.037,13:15,2024-09-29
Vinto - 115,0.004,0.004,0.004,0.003,0.003,0.003,0.004,0.005,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.005,0.005,0.004,0.004,0.006,0.007,0.008,0.117,0.008,22:45,2024-09-30
Vinto - 115,0.006,0.005,0.005,0.005,0.005,0.005,0.005,0.006,0.006,0.005,0.006,0.006,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.005,0.004,0.004,0.004,0.005,0.123,0.007,00:15,2024-10-01
Vinto - 115,0.004,0.004,0.004,0.004,0.004,0.003,0.004,0.005,0.005,0.005,0.005,0.006,0.006,0.006,0.006,0.005,0.007,0.004,0.002,0.002,0.003,0.003,0.002,0.003,0.097,0.007,16:45,2024-10-02
Vinto - 115,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.005,0.007,0.008,0.008,0.008,0.005,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.105,0.008,09:45,2024-10-03
Vinto - 115,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.005,0.005,0.005,0.005,0.006,0.006,0.005,0.005,0.004,0.003,0.003,0.003,0.004,0.004,0.005,0.004,0.004,0.093,0.006,08:45,2024-10-04
Vinto - 115,0.005,0.004,0.003,0.003,0.003,0.002,0.003,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.005,0.005,0.005,0.004,0.004,0.005,0.005,0.004,0.004,0.109,0.007,12:45,2024-10-05
Vinto - 115,0.003,0.004,0.004,0.004,0.004,0.004,0.005,0.006,0.006,0.007,0.007,0.007,0.007,0.007,0.007,0.005,0.005,0.006,0.005,0.005,0.005,0.005,0.005,0.004,0.125,0.008,10:00,2024-10-06
Vinto - 115,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.006,0.005,0.006,0.006,0.006,0.006,0.006,0.005,0.005,0.004,0.005,0.004,0.004,0.005,0.005,0.005,0.004,0.111,0.006,07:15,2024-10-07
Vinto - 115,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.004,0.006,0.008,0.008,0.008,0.006,0.005,0.004,0.003,0.003,0.004,0,0.001,0.001,0,0.001,0.002,0.084,0.008,08:45,2024-10-08
Vinto - 115,0.001,0.003,0.003,0.003,0.003,0.003,0.003,0.005,0.005,0.005,0.006,0.008,0.009,0.009,0.008,0.009,0.009,0.009,0.01,0.01,0.008,0.008,0.005,0.005,0.143,0.01,18:45,2024-10-09
Vinto - 115,0.005,0.004,0.005,0.004,0.004,0.005,0.005,0.005,0.007,0.008,0.008,0.008,0.009,0.009,0.01,0.01,0.009,0.012,0.013,0.012,0.01,0.009,0.006,0.006,0.181,0.014,18:00,2024-10-10
Vinto - 115,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.006,0.006,0.006,0.007,0.007,0.007,0.007,0.006,0.006,0.006,0.006,0.007,0.005,0.004,0.005,0.005,0.004,0.132,0.007,09:45,2024-10-11
Vinto - 115,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.005,0.005,0.006,0.006,0.006,0.007,0.007,0.006,0.006,0.005,0.006,0.006,0.004,0.005,0.005,0.005,0.004,0.112,0.009,18:15,2024-10-12
Vinto - 115,0.004,0.004,0.004,0.004,0.003,0.003,0.004,0.006,0.007,0.006,0.007,0.007,0.006,0.006,0.006,0.006,0.007,0.007,0.004,0.004,0.005,0.005,0.005,0.004,0.122,0.008,16:45,2024-10-13
Vinto - 115,0.004,0.005,0.004,0.004,0.004,0.004,0.005,0.005,0.006,0.006,0.005,0.005,0.006,0.006,0.005,0.004,0.003,0.004,0.001,0,0.003,0.003,0.003,0.004,0.095,0.006,07:45,2024-10-14
Vinto - 115,0.004,0.004,0.003,0.003,0.003,0.003,0.004,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.004,0.005,0.006,0.004,0.004,0.004,0.005,0.003,0.003,0.003,0.102,0.007,12:30,2024-10-15
Vinto - 115,0.004,0.004,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.008,0.008,0.009,0.009,0.008,0.008,0.009,0.008,0.006,0.003,0.005,0.005,0.004,0.003,0.128,0.009,12:15,2024-10-16
Vinto - 115,0.003,0.003,0.003,0.003,0.002,0.001,0.002,0.004,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.005,0.005,0.005,0.006,0.005,0.106,0.006,10:15,2024-10-17
Vinto - 115,0.005,0.005,0.005,0.005,0.005,0.004,0.005,0.004,0.005,0.005,0.005,0.005,0.006,0.006,0.006,0.007,0.006,0.007,0.007,0.006,0.005,0.005,0.005,0.005,0.127,0.008,18:15,2024-10-18
